"ID","ID_cuarto","ID_cuarto_opcion","lprecio","precio","vistaalmar","superficie","capacidad","aire_ac","wifi","balcon","terraza","pueblo","tv","alberca","estacionamiento","gimnasio","bar"
130,2,0,8.01334285736084,3021,0,122,2,1,1,1,0,1,1,1,1,0,1
130,3,0,8.21256828308105,3687,0,221,2,1,1,1,1,1,1,1,1,0,1
131,0,0,7.60539245605469,2009,0,21,2,1,1,0,0,1,1,1,1,0,1
131,1,0,7.60539245605469,2009,0,21,2,1,1,0,0,1,1,1,1,0,1
131,2,0,7.60539245605469,2009,0,21,2,1,1,0,1,1,1,1,1,0,1
131,3,0,7.60539245605469,2009,0,39,2,1,1,0,1,1,1,1,1,0,1
131,4,0,7.60539245605469,2009,0,39,2,1,1,0,1,1,1,1,1,0,1
131,5,0,7.60539245605469,2009,0,39,2,1,1,1,1,1,1,1,1,0,1
131,6,0,7.60539245605469,2009,0,36,2,0,1,0,0,1,0,1,1,0,1
132,0,0,7.59890031814575,1996,0,40,2,1,1,0,0,1,0,0,1,0,0
132,1,0,7.48549175262451,1782,0,40,2,1,1,0,0,1,0,0,1,0,0
132,2,0,7.48549175262451,1782,0,40,2,1,1,0,0,1,0,0,1,0,0
133,0,0,7.95366954803467,2846,0,25,2,0,1,0,0,0,0,0,1,0,0
134,0,0,7.04141187667847,1143,0,19,2,1,1,1,1,1,0,1,1,0,0
134,1,0,6.99025630950928,1086,0,39,2,1,1,1,0,1,0,1,1,0,0
134,2,0,7.48042821884155,1773,0,69,3,1,1,1,1,1,1,1,1,0,0
134,3,0,7.48042821884155,1773,0,69,3,1,1,1,1,1,1,1,1,0,0
134,4,0,7.48042821884155,1773,0,99,3,1,1,1,1,1,1,1,1,0,0
136,0,0,8.2802038192749,3945,0,16,2,1,0,1,1,0,0,0,1,0,1
136,1,0,8.2802038192749,3945,1,16,2,1,0,1,0,0,0,0,1,0,1
136,2,0,8.2802038192749,3945,1,30,2,1,0,1,0,0,0,0,1,0,1
136,3,0,8.2802038192749,3945,0,30,2,1,0,1,0,0,0,0,1,0,1
137,0,0,8.40491962432861,4469,0,250,1,1,1,1,1,1,1,1,1,1,0
137,1,0,8.35349750518799,4245,0,200,1,1,1,1,1,1,1,1,1,1,0
137,2,0,8.35349750518799,4245,0,250,1,1,1,1,1,1,1,1,1,1,0
137,3,0,8.35349750518799,4245,0,310,1,1,1,1,1,1,1,1,1,1,0
138,0,0,7.219642162323,1366,0,45,2,1,1,0,0,1,1,1,1,0,1
138,1,0,7.219642162323,1366,0,45,2,1,1,1,0,1,1,1,1,0,1
138,2,0,7.219642162323,1366,0,45,2,1,1,0,0,1,1,1,1,0,1
138,3,0,7.219642162323,1366,0,60,2,1,1,0,0,1,0,1,1,0,1
139,0,0,7.894690990448,2683,0,32,2,1,1,1,0,1,1,1,1,0,0
139,1,0,7.73280763626099,2282,0,32,2,1,1,0,0,1,1,1,1,0,0
139,2,0,7.73280763626099,2282,0,80,2,1,1,1,0,1,1,1,1,0,0
140,0,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,1,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,2,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,3,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,4,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,5,0,7.33823823928833,1538,0,43,2,1,1,1,1,1,1,1,1,0,0
140,6,0,7.33823823928833,1538,0,138,2,1,1,1,1,1,1,1,1,0,0
140,7,0,7.33823823928833,1538,0,90,2,1,1,1,1,1,1,1,1,0,0
140,8,0,7.33823823928833,1538,0,138,2,1,1,1,1,1,1,1,1,0,0
142,0,0,8.80717277526855,6682,0,45,2,1,1,0,1,1,0,1,1,1,1
142,1,0,8.70184516906738,6014,1,50,2,1,1,0,1,1,0,1,1,1,1
142,2,0,8.70184516906738,6014,1,60,2,1,1,0,1,1,0,1,1,1,1
143,0,0,8.6894645690918,5940,1,43,2,1,1,1,0,0,0,0,1,0,1
144,0,0,6.79234457015991,891,0,20,3,1,1,0,0,1,1,0,1,0,0
145,0,0,8.99293041229248,8046,0,33,2,1,1,1,1,0,0,0,1,0,1
145,1,0,8.94167613983154,7644,1,34,2,1,1,1,1,0,0,0,1,0,1
145,2,0,8.94167613983154,7644,0,33,2,1,1,1,1,0,0,0,1,0,1
145,3,0,8.94167613983154,7644,0,33,2,1,1,1,1,0,0,0,1,0,1
145,4,0,8.94167613983154,7644,1,60,2,1,1,1,1,0,0,0,1,0,1
145,5,0,8.94167613983154,7644,1,60,2,1,1,1,1,0,0,0,1,0,1
145,6,0,8.94167613983154,7644,1,62,2,1,1,1,1,0,0,0,1,0,1
146,0,0,7.4181809425354,1666,0,16,2,1,0,1,1,1,1,1,1,0,0
146,1,0,7.4181809425354,1666,0,25,2,1,0,1,1,1,1,1,1,0,0
146,2,0,7.4181809425354,1666,0,28,2,1,0,1,1,1,1,1,1,0,0
148,0,0,7.58324766159058,1965,0,60,2,1,1,1,0,1,1,1,1,0,0
148,1,0,7.47760438919067,1768,0,75,2,1,1,1,0,1,1,1,1,0,0
148,2,0,7.47760438919067,1768,0,65,2,1,1,1,1,1,1,1,1,0,0
149,0,0,6.79234457015991,891,0,20,3,1,1,0,0,1,1,0,1,0,0
150,0,0,6.81234502792358,909,0,18,2,0,0,0,0,1,0,0,1,0,0
150,1,0,6.81234502792358,909,0,24,2,1,0,1,0,1,0,0,1,0,0
150,2,0,6.81234502792358,909,0,24,2,1,0,0,0,1,0,0,1,0,0
150,3,0,6.81234502792358,909,0,24,2,0,0,1,0,1,0,0,1,0,0
150,4,0,6.81234502792358,909,0,24,2,1,0,0,0,1,0,0,1,0,0
152,0,0,8.2839994430542,3960,0,48,2,1,1,0,1,0,0,1,1,0,1
153,0,0,7.68616247177124,2178,0,32,2,1,1,1,0,1,0,1,1,0,0
153,1,0,7.68616247177124,2178,0,32,2,1,1,0,1,1,0,1,1,0,0
153,2,0,7.85321617126465,2574,0,42,3,1,1,0,1,1,0,1,1,0,0
153,3,0,7.85321617126465,2574,0,42,3,1,1,1,0,1,0,1,1,0,0
153,4,0,7.85321617126465,2574,0,36,3,1,1,0,1,1,0,1,1,0,0
153,6,0,7.9963173866272,2970,0,52,4,1,1,1,0,1,0,1,1,0,0
157,0,0,6.48157691955566,653,0,25,2,1,0,0,0,1,0,0,0,0,0
158,0,0,8.64857196807861,5702,0,35,2,1,1,1,0,0,0,0,1,0,1
158,1,0,8.87178611755371,7128,1,35,2,1,1,1,0,0,0,0,1,0,1
158,2,0,8.87178611755371,7128,1,50,2,1,1,1,0,0,0,0,1,0,1
159,0,0,6.10255861282349,447,0,25,1,1,1,1,1,1,0,1,1,1,1
159,1,0,6.10255861282349,447,0,20,1,1,1,1,1,1,0,1,1,1,1
163,0,0,7.37775897979736,1600,0,25,2,1,1,0,0,1,1,0,0,0,0
163,1,0,7.37775897979736,1600,0,36,2,1,1,0,0,1,1,0,0,0,0
163,2,0,7.37775897979736,1600,0,44,2,1,1,0,1,1,1,0,0,0,0
163,3,0,7.37775897979736,1600,0,61,2,1,1,1,0,1,1,0,0,0,0
165,0,0,8.88253021240234,7205,0,18,2,1,1,0,0,0,0,1,1,0,1
165,1,0,8.93379592895508,7584,0,16,2,1,1,1,0,0,0,1,1,0,1
165,2,0,8.93379592895508,7584,0,24,2,1,1,0,0,0,0,1,1,0,1
166,0,0,7.6251072883606,2049,0,40,2,1,1,1,1,1,1,1,1,0,0
166,2,0,7.66762590408325,2138,0,88,4,1,1,1,1,1,1,1,1,0,0
167,0,0,7.3031702041626,1485,0,40,2,1,1,1,1,1,1,1,1,0,0
167,1,0,7.3031702041626,1485,0,40,2,1,1,1,1,1,1,1,1,0,0
168,0,0,8.36100673675537,4277,0,20,2,0,0,0,0,0,0,0,1,0,0
168,1,0,8.07309150695801,3207,1,25,2,0,0,0,0,0,0,0,1,0,0
168,2,0,8.07309150695801,3207,1,25,2,0,0,0,0,0,0,0,1,0,0
168,3,0,8.07309150695801,3207,1,45,2,0,0,0,0,0,0,0,1,0,0
169,0,0,7.75833368301392,2341,0,30,2,1,1,1,1,1,1,1,1,0,1
169,1,0,7.6629376411438,2128,0,34,2,1,1,1,1,1,1,1,1,0,1
169,2,0,7.75833368301392,2341,0,34,2,1,1,1,1,1,1,1,1,0,1
169,3,0,7.75833368301392,2341,0,112,2,1,1,1,1,1,1,1,1,0,1
170,0,0,7.35755634307861,1568,0,21,2,1,0,0,0,1,1,1,1,0,0
170,1,0,7.35755634307861,1568,0,21,2,1,0,0,0,1,1,1,1,0,0
170,2,0,7.35755634307861,1568,0,21,2,1,0,0,0,1,1,1,1,0,0
170,3,0,7.35755634307861,1568,0,26,2,1,0,0,0,1,1,1,1,0,0
170,4,0,7.35755634307861,1568,0,23,2,1,0,1,0,1,1,1,1,0,0
170,5,0,7.35755634307861,1568,0,30,2,1,0,1,0,1,1,1,1,0,0
171,0,0,6.43454647064209,623,0,18,2,1,1,0,0,1,0,0,1,0,0
171,1,0,6.38350677490234,592,0,18,2,1,1,0,0,1,0,0,1,0,0
171,2,0,6.59030103683472,728,0,41,2,1,1,0,0,1,0,0,1,0,0
172,0,0,8.09162712097168,3267,0,45,2,1,1,0,1,0,0,0,0,0,0
172,1,0,8.09162712097168,3267,0,38,2,1,1,0,1,0,0,0,0,0,0
173,0,0,9.15936279296875,9503,0,50,2,1,1,1,1,0,0,0,1,1,0
174,0,0,6.43454647064209,623,0,18,2,1,1,0,0,1,0,0,1,0,0
174,1,0,6.38350677490234,592,0,18,2,1,1,0,0,1,0,0,1,0,0
174,2,0,6.59030103683472,728,0,41,2,1,1,0,0,1,0,0,1,0,0
175,0,0,7.77611541748047,2383,0,120,4,1,1,0,0,1,1,1,1,0,0
175,1,0,7.6123366355896,2023,0,180,4,1,1,1,0,1,1,1,1,0,0
176,0,0,9.19826793670654,9880,1,30,2,0,1,1,1,0,0,1,1,0,1
176,1,0,9.19826793670654,9880,1,35,2,0,1,1,1,0,0,1,1,0,1
176,2,0,9.19826793670654,9880,1,25,2,0,1,1,1,0,0,1,1,0,1
176,3,0,9.19826793670654,9880,1,35,2,0,1,1,1,0,0,1,1,0,1
176,4,0,9.19826793670654,9880,1,25,2,0,1,1,1,0,0,1,1,0,1
176,5,0,9.19826793670654,9880,1,30,2,0,1,1,1,0,0,1,1,0,1
176,6,0,9.19826793670654,9880,1,45,2,0,1,1,1,0,0,1,1,0,1
176,7,0,9.19826793670654,9880,1,60,2,0,1,1,1,0,0,1,1,0,1
177,0,0,8.09285068511963,3271,0,20,2,1,1,1,0,1,1,1,1,0,1
177,1,0,8.09285068511963,3271,0,20,2,1,1,1,0,1,1,1,1,0,1
178,0,0,6.80239486694336,900,0,20,2,1,1,1,1,1,1,0,1,0,0
178,1,0,7.20785999298096,1350,0,45,2,1,1,1,0,1,1,0,1,0,0
178,2,0,7.09007692337036,1200,0,30,2,1,1,1,1,1,1,0,1,0,0
179,0,0,6.897705078125,990,0,24,2,0,1,0,0,1,0,1,1,0,0
179,1,0,7.23417711257935,1386,0,60,4,1,1,0,1,1,0,1,1,0,0
181,0,0,7.13648319244385,1257,0,42,2,1,1,0,0,1,1,1,1,0,0
181,1,0,7.30249643325806,1484,0,60,3,1,1,0,0,1,1,1,1,0,0
182,0,0,8.50795078277588,4954,0,45,2,1,1,0,0,0,0,0,0,0,1
182,1,0,8.86672306060791,7092,0,55,4,1,1,0,0,0,0,0,0,0,1
182,2,0,9.15873146057129,9497,0,120,2,1,1,1,1,0,0,0,0,0,1
183,0,0,7.08002662658691,1188,0,15,2,1,1,0,0,1,1,0,0,0,0
183,1,0,7.08002662658691,1188,0,15,2,1,1,0,0,1,1,0,0,0,0
183,2,0,7.08002662658691,1188,0,23,2,1,1,1,1,1,1,0,0,0,0
183,3,0,7.08002662658691,1188,0,23,2,1,1,1,1,1,1,0,0,0,0
183,4,0,7.08002662658691,1188,0,28,2,1,1,0,0,1,1,0,0,0,0
184,0,0,5.92958927154541,376,0,60,2,1,1,0,0,0,0,0,0,0,1
188,0,0,7.74759674072266,2316,0,40,2,1,1,1,1,0,0,1,1,0,1
188,1,0,7.74759674072266,2316,0,40,2,1,1,1,1,0,0,1,1,0,1
189,0,0,7.56527519226074,1930,0,25,2,1,1,0,0,0,0,0,1,0,0
189,1,0,7.56527519226074,1930,0,35,2,1,1,1,0,0,0,0,1,0,0
189,2,0,7.56527519226074,1930,0,45,2,1,1,0,0,0,0,0,1,0,0
190,0,0,6.47697257995605,650,0,20,2,1,1,0,0,1,0,0,0,0,1
190,1,0,6.47697257995605,650,0,20,2,1,1,0,0,1,0,0,0,0,1
190,2,0,6.47697257995605,650,0,20,2,1,1,0,0,1,0,0,0,0,1
190,3,0,6.47697257995605,650,0,60,2,0,1,0,0,1,0,0,0,0,1
192,0,0,6.4922399520874,660,0,25,2,1,0,1,1,1,0,0,1,0,0
192,1,0,6.32972097396851,561,0,25,2,0,0,1,0,1,0,0,1,0,0
194,0,0,7.48549175262451,1782,0,24,4,1,0,0,1,1,1,1,1,0,0
194,1,0,7.48549175262451,1782,0,20,4,1,0,0,1,1,1,1,1,0,0
194,2,0,7.48549175262451,1782,0,55,4,1,0,0,1,1,1,1,1,0,0
194,3,0,7.48549175262451,1782,0,55,4,1,0,0,1,1,1,1,1,0,0
194,4,0,7.48549175262451,1782,0,65,4,1,0,0,1,1,1,1,1,0,0
194,5,0,7.48549175262451,1782,0,75,4,1,0,0,1,1,1,1,1,0,0
195,0,0,5.97380971908569,393,0,25,1,1,1,1,1,1,0,1,1,1,1
195,1,0,5.97380971908569,393,0,20,1,1,1,1,1,1,0,1,1,1,1
196,0,0,7.09007692337036,1200,0,30,2,1,1,1,1,1,1,1,1,0,1
196,1,0,7.09007692337036,1200,0,34,2,1,1,1,1,1,1,1,1,0,1
196,2,0,7.09007692337036,1200,0,34,2,1,1,1,1,1,1,1,1,0,1
197,0,0,7.92732429504395,2772,0,22,2,0,1,1,0,1,0,1,1,0,0
197,1,0,7.92732429504395,2772,0,70,2,0,1,0,0,1,0,1,1,0,0
197,2,0,7.92732429504395,2772,0,110,2,0,1,1,1,1,0,1,1,0,0
198,0,0,7.38398933410645,1610,0,16,2,1,1,1,0,1,0,1,0,0,1
198,1,0,7.27862882614136,1449,0,16,2,1,1,1,0,1,0,1,0,0,1
198,2,0,7.28756046295166,1462,0,104,2,1,1,1,1,1,1,1,0,0,1
198,3,0,7.28756046295166,1462,0,80,2,1,1,0,0,1,0,1,0,0,1
199,0,0,7.3031702041626,1485,0,40,2,1,1,1,1,1,1,1,1,0,0
199,1,0,7.3031702041626,1485,0,40,2,1,1,1,1,1,1,1,1,0,0
200,0,0,7.80465936660767,2452,0,24,2,1,1,1,0,0,0,0,1,0,0
200,1,0,7.85631942749023,2582,0,24,2,1,1,1,0,0,0,0,1,0,0
200,2,0,7.85631942749023,2582,0,44,2,1,1,1,0,0,0,0,1,0,0
201,0,0,8.33182716369629,4154,0,56,2,1,1,1,0,1,0,1,1,0,1
203,0,0,7.6482629776001,2097,0,120,4,1,1,0,0,1,1,1,1,0,0
203,1,0,7.48436880111694,1780,0,180,4,1,1,1,0,1,1,1,1,0,0
204,0,0,7.6304612159729,2060,0,30,2,1,1,1,1,1,1,1,1,0,1
204,1,0,7.53476285934448,1872,0,34,2,1,1,1,1,1,1,1,1,0,1
204,2,0,7.6304612159729,2060,0,34,2,1,1,1,1,1,1,1,1,0,1
204,3,0,7.6304612159729,2060,0,112,2,1,1,1,1,1,1,1,1,0,1
205,0,0,9.02352905273438,8296,0,33,2,1,1,1,0,0,0,1,1,0,1
206,0,0,6.7393364906311,845,0,16,2,1,1,0,0,1,1,0,1,0,1
206,1,0,6.7393364906311,845,0,16,2,1,1,1,0,1,1,0,1,0,1
206,2,0,6.7393364906311,845,0,19,2,1,1,1,0,1,1,0,1,0,1
208,0,0,6.95177221298218,1045,0,50,2,1,1,0,1,1,1,0,1,0,0
208,1,0,7.4627890586853,1742,0,50,3,1,1,1,0,1,1,0,1,0,0
209,0,0,7.894690990448,2683,0,20,2,1,0,0,0,0,0,0,1,0,0
209,1,0,7.894690990448,2683,0,20,2,1,0,0,0,0,0,0,1,0,0
211,0,0,9.19826793670654,9880,1,30,2,0,1,1,1,0,0,1,1,0,1
211,1,0,9.19826793670654,9880,1,35,2,0,1,1,1,0,0,1,1,0,1
211,2,0,9.19826793670654,9880,1,25,2,0,1,1,1,0,0,1,1,0,1
211,3,0,9.19826793670654,9880,1,35,2,0,1,1,1,0,0,1,1,0,1
211,4,0,9.19826793670654,9880,1,25,2,0,1,1,1,0,0,1,1,0,1
211,5,0,9.19826793670654,9880,1,30,2,0,1,1,1,0,0,1,1,0,1
211,6,0,9.19826793670654,9880,1,45,2,0,1,1,1,0,0,1,1,0,1
211,7,0,9.19826793670654,9880,1,60,2,0,1,1,1,0,0,1,1,0,1
212,0,0,7.20785999298096,1350,0,73,2,1,1,1,0,1,1,1,1,0,1
212,1,0,7.20785999298096,1350,0,123,2,1,1,1,1,1,1,1,1,0,1
212,2,0,7.20785999298096,1350,0,73,2,1,1,1,0,1,1,1,1,0,1
212,3,0,7.20785999298096,1350,0,116,2,1,1,1,0,1,1,1,1,0,1
212,4,0,7.20785999298096,1350,0,111,2,1,1,1,1,1,1,1,1,0,1
212,5,0,7.20785999298096,1350,0,194,2,1,1,1,0,1,1,1,1,0,1
213,0,0,7.21155691146851,1355,0,18,3,1,1,0,1,1,0,0,0,0,1
213,1,0,7.21155691146851,1355,0,18,3,1,1,0,1,1,0,0,0,0,1
213,2,0,7.21155691146851,1355,0,18,3,1,1,0,1,1,0,0,0,0,1
213,3,0,7.21155691146851,1355,0,18,3,1,1,1,1,1,0,0,0,0,1
213,4,0,7.21155691146851,1355,0,15,3,1,1,0,0,1,0,0,0,0,1
213,5,0,7.21155691146851,1355,0,18,3,1,1,1,1,1,0,0,0,0,1
213,6,0,7.21155691146851,1355,0,15,3,1,1,0,0,1,0,0,0,0,1
213,7,0,7.21155691146851,1355,0,15,3,1,1,1,0,1,0,0,0,0,1
213,8,0,7.21155691146851,1355,0,15,3,1,1,0,0,1,0,0,0,0,1
214,0,0,6.67456150054932,792,0,20,2,1,1,1,1,1,1,0,1,0,0
214,1,0,7.08002662658691,1188,0,45,2,1,1,1,0,1,1,0,1,0,0
214,2,0,6.96224355697632,1056,0,30,2,1,1,1,1,1,1,0,1,0,0
215,0,0,6.7696418762207,871,0,24,2,0,1,0,0,1,0,1,1,0,0
215,1,0,7.10660600662231,1220,0,60,4,1,1,0,1,1,0,1,1,0,0
216,0,0,7.39694881439209,1631,0,38,2,1,1,1,0,1,1,1,1,1,1
218,0,0,6.67456150054932,792,0,20,2,1,1,1,1,1,1,0,1,0,0
218,1,0,7.08002662658691,1188,0,45,2,1,1,1,0,1,1,0,1,0,0
218,2,0,6.96224355697632,1056,0,30,2,1,1,1,1,1,1,0,1,0,0
219,0,0,6.67456150054932,792,0,24,2,1,1,1,0,1,1,1,0,0,0
219,1,0,6.67456150054932,792,0,24,2,1,1,1,0,1,1,1,0,0,0
220,0,0,7.43011426925659,1686,0,48,2,1,1,0,1,1,0,1,1,0,0
220,1,0,7.43011426925659,1686,0,48,2,1,1,0,1,1,0,1,1,0,0
225,0,0,6.54102993011475,693,0,30,2,1,1,0,0,1,1,1,1,0,0
225,1,0,6.54102993011475,693,0,30,2,1,1,0,0,1,1,1,1,0,0
225,2,0,6.54102993011475,693,0,30,2,1,1,0,0,1,1,1,1,0,0
226,0,0,6.8617115020752,955,0,20,2,1,1,0,0,1,0,1,1,0,0
226,1,0,6.81014251708984,907,0,20,2,1,1,0,0,1,0,1,1,0,0
229,0,0,8.2839994430542,3960,0,35,2,0,1,0,0,0,0,0,1,0,1
229,1,0,8.2839994430542,3960,0,28,2,0,1,1,0,0,0,0,1,0,1
229,2,0,8.2839994430542,3960,1,30,2,0,1,0,0,0,0,0,1,0,1
229,3,0,8.2839994430542,3960,0,35,2,0,1,0,0,0,0,0,1,0,1
229,4,0,8.2839994430542,3960,1,40,2,0,1,0,0,0,0,0,1,0,1
229,5,0,8.2839994430542,3960,0,28,2,0,1,0,0,0,0,0,1,0,1
231,0,0,6.9373140335083,1030,0,25,2,1,1,0,0,1,0,1,1,0,0
231,1,0,6.9373140335083,1030,0,51,2,1,1,0,0,1,0,1,1,0,0
231,2,0,6.9373140335083,1030,0,25,2,1,1,0,0,1,0,1,1,0,0
231,3,0,6.9373140335083,1030,0,42,2,1,1,0,0,1,0,1,1,0,0
232,0,0,8.13329410552979,3406,0,41,2,1,1,0,1,1,1,1,1,0,1
232,1,0,8.13329410552979,3406,0,41,2,1,1,1,0,1,1,1,1,0,1
232,2,0,8.13329410552979,3406,0,41,2,1,1,1,0,1,1,1,1,0,1
232,3,0,8.13329410552979,3406,0,78,2,1,1,0,1,1,1,1,1,0,1
232,4,0,8.13329410552979,3406,0,93,2,1,1,0,1,1,1,1,1,0,1
232,5,0,8.13329410552979,3406,0,93,2,1,1,1,0,1,1,1,1,0,1
232,6,0,8.13329410552979,3406,0,169,2,1,1,0,1,1,1,1,1,0,1
232,7,0,8.13329410552979,3406,0,169,2,1,1,1,0,1,1,1,1,0,1
234,0,0,6.90575313568115,998,0,25,2,1,1,0,0,1,1,0,1,0,0
236,0,0,6.76619148254395,868,0,30,2,1,1,0,0,1,0,0,0,0,0
236,1,0,6.61606502532959,747,0,30,2,1,1,0,0,1,0,0,0,0,0
236,2,0,6.61606502532959,747,0,30,2,1,1,0,0,1,0,0,0,0,0
237,0,0,6.89871454238892,991,0,25,2,1,1,0,0,1,0,0,0,0,0
237,1,0,6.89871454238892,991,0,45,2,1,1,0,0,1,0,0,0,0,0
238,0,0,8.51819229125977,5005,0,22,2,1,0,1,0,0,0,0,1,0,1
238,1,0,8.51819229125977,5005,1,22,2,1,0,1,0,0,0,0,1,0,1
239,0,0,7.8260440826416,2505,0,35,2,1,0,1,1,1,0,1,1,0,1
241,0,0,6.55535697937012,703,0,20,2,1,1,0,0,1,1,0,1,0,0
241,1,0,6.55535697937012,703,0,20,2,1,1,1,0,1,1,0,1,0,0
246,0,0,6.38687944412231,594,0,18,2,1,1,0,1,1,1,0,0,0,0
246,1,0,6.38687944412231,594,0,20,2,1,1,0,1,1,1,0,0,0,0
246,2,0,6.38687944412231,594,0,28,2,1,1,0,1,1,1,0,0,0,0
246,3,0,6.38687944412231,594,0,60,2,1,1,0,1,1,0,0,0,0,0
246,4,0,6.38687944412231,594,0,20,2,1,1,0,0,1,0,0,0,0,0
249,0,0,7.22402477264404,1372,0,30,2,1,1,1,1,1,0,1,0,0,0
249,1,0,7.11882638931274,1235,0,35,2,1,1,1,1,1,0,1,0,0,0
249,2,0,7.11882638931274,1235,0,40,2,1,1,1,1,1,0,1,0,0,0
250,0,0,6.4922399520874,660,0,25,2,1,0,1,1,1,0,0,1,0,0
250,1,0,6.32972097396851,561,0,25,2,0,0,1,0,1,0,0,1,0,0
252,0,0,8.70267677307129,6019,0,260,4,1,0,1,1,1,1,1,1,0,1
253,0,0,7.92732429504395,2772,0,28,2,1,0,0,0,1,1,0,0,0,0
253,1,0,7.92732429504395,2772,0,28,2,1,0,1,0,1,0,0,0,0,0
253,2,0,7.92732429504395,2772,0,25,2,1,0,0,0,1,0,0,0,0,0
253,3,0,7.92732429504395,2772,0,28,2,1,0,0,0,1,0,0,0,0,0
253,4,0,7.92732429504395,2772,0,28,2,1,0,0,0,1,0,0,0,0,0
253,5,0,7.92732429504395,2772,0,28,2,1,0,0,0,1,0,0,0,0,0
253,6,0,7.92732429504395,2772,0,28,2,1,0,1,0,1,0,0,0,0,0
253,7,0,7.92732429504395,2772,0,28,2,1,0,0,0,1,0,0,0,0,0
254,0,0,8.76950740814209,6435,0,19,2,1,1,0,0,1,0,1,0,0,1
254,1,0,8.76950740814209,6435,0,42,2,1,1,0,1,1,0,1,0,0,1
256,0,0,6.8308744430542,926,0,20,2,1,1,1,1,1,0,0,0,0,1
256,1,0,6.8308744430542,926,0,25,2,1,1,1,1,1,0,0,0,0,1
256,2,0,6.8308744430542,926,0,45,2,1,1,1,1,1,0,0,0,0,1
256,3,0,6.8308744430542,926,0,25,2,1,1,1,1,1,0,0,0,0,1
259,0,0,7.41637849807739,1663,0,90,2,1,1,0,1,1,1,1,1,0,0
263,0,0,6.79794025421143,896,0,25,3,1,1,0,0,1,0,0,0,0,0
263,1,0,6.79794025421143,896,0,25,3,1,1,0,0,1,0,0,0,0,0
263,2,0,6.79794025421143,896,0,20,3,1,1,0,0,1,0,0,0,0,0
263,3,0,6.79794025421143,896,0,20,3,1,1,0,0,1,0,0,0,0,0
263,4,0,6.79794025421143,896,0,20,3,1,1,0,0,1,0,0,0,0,0
263,5,0,6.79794025421143,896,0,25,3,1,1,0,0,1,0,0,0,0,0
267,0,0,7.4283332824707,1683,0,35,2,1,1,1,0,1,1,1,1,0,1
270,0,0,6.88346242904663,976,0,25,2,1,1,0,0,1,0,0,1,0,0
270,1,0,6.77764654159546,878,0,30,2,1,1,0,0,1,1,0,1,0,0
271,0,0,7.894690990448,2683,0,70,2,1,0,1,1,1,1,1,1,0,0
273,0,0,8.57168102264404,5280,0,350,1,1,1,1,1,1,0,1,1,0,0
274,0,0,7.73848819732666,2295,0,72,2,1,0,1,1,1,1,1,1,0,0
275,0,0,8.07806777954102,3223,0,42,2,1,0,0,1,1,1,0,0,0,0
277,0,0,7.16006898880005,1287,0,36,4,1,1,1,1,1,1,1,1,0,0
277,1,0,7.16006898880005,1287,0,36,4,1,1,1,1,1,1,1,1,0,0
277,2,0,7.16006898880005,1287,0,43,4,1,1,1,1,1,1,1,1,0,0
277,3,0,7.16006898880005,1287,0,43,4,1,1,1,1,1,1,1,1,0,0
278,0,0,7.64539766311646,2091,0,65,4,1,1,1,1,1,0,1,1,0,0
278,1,0,7.64539766311646,2091,0,40,4,1,1,1,1,1,0,1,1,0,0
278,2,0,7.64539766311646,2091,0,117,4,1,1,1,1,1,1,1,1,0,0
278,3,0,7.64539766311646,2091,0,65,4,1,1,1,1,1,1,1,1,0,0
278,4,0,7.64539766311646,2091,0,127,4,1,1,1,1,1,1,1,1,0,0
278,5,0,7.64539766311646,2091,0,134,4,1,1,1,1,1,1,1,1,0,0
281,0,0,7.5315523147583,1866,0,40,2,1,1,1,0,1,1,1,0,0,0
283,0,0,7.97246599197388,2900,0,50,1,1,1,1,0,1,1,1,1,0,0
283,1,0,7.97246599197388,2900,0,50,1,1,1,1,0,1,1,1,1,0,0
285,0,0,8.35490989685059,4251,0,150,1,1,1,1,1,1,1,1,1,0,0
286,0,0,7.66199779510498,2126,0,60,4,1,1,0,0,1,1,1,1,1,0
287,0,0,6.55677843093872,704,0,16,2,1,1,0,0,1,0,0,1,0,0
289,0,0,8.30375194549561,4039,0,200,1,1,1,1,1,1,1,1,1,0,0
290,0,0,8.22389507293701,3729,0,80,1,1,1,1,1,1,1,1,1,1,0
291,0,0,7.75576734542847,2335,0,32,2,1,1,1,0,1,1,1,1,0,0
291,1,0,7.75576734542847,2335,0,41,2,1,1,1,0,1,1,1,1,0,0
291,7,0,8.25660705566406,3853,0,72,3,1,1,1,0,1,1,1,1,0,0
291,8,0,8.25660705566406,3853,0,74,3,1,1,1,0,1,1,1,1,0,0
291,9,0,8.25660705566406,3853,0,74,3,1,1,1,0,1,1,1,1,0,0
